"   ","ID","ITEM_NAME","RATIO0","ID1","ITEM1","RATIO1","ID2","ITEM2","RATIO2","ID3","ITEM3","RATIO3","ID4","ITEM4","CNT","RATIO4"
"1141","VI739","X线摄影","0.0246","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1142","VI741","8×10吋","0.0345","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1143","VI750","14×17吋","0.2311","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1144","VI757","乳腺钼靶摄片 8×10吋","0.0002","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1145","VI746","12×15吋","0.0024","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1146","VI737","X线摄影","0.0201","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1147","VI5136","介入临床操作数字减影(DSA)引导","0.0044","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1148","VI5134","牙片","0.0001","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1149","VI758","乳腺钼靶摄片 18×24吋","0.0015","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1150","VI754","曲面体层摄影(颌全景摄影)","0.0005","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1151","VI748","14×14吋","0.0013","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1152","VI745","11×14吋","0.0864","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1153","VI740","5×7吋","0.0136","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1154","VI738","X线摄影","0.0023","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1155","VI736","X线摄影","0.0422","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1156","VI762","计算机X线摄影（Computed Radiography, CR）","0.0934","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1157","VI760","数字化摄影(DR)","0.7847","VI735","X线摄影","0.9962","VI730","1. X线检查","0.6889","VI729","(一)医学影像","0.1813","","","",""
"1158","VI4418","血小板聚集功能测定(PAgT)","0.9629","VI88","血小板聚集功能测定(PAgT)","0.0152","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1159","VI101","血浆凝血酶原时间测定(PT)","0.0453","VI99","血浆凝血酶原时间测定(PT)","0.8568","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1160","VI100","血浆凝血酶原时间测定(PT)","0.0202","VI99","血浆凝血酶原时间测定(PT)","0.8568","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1161","VI4421","活化部分凝血活酶时间测定(APTT)","0.0091","VI108","活化部分凝血活酶时间测定(APTT)","0.8533","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1162","VI115","血浆纤维蛋白原测定","0.0009","VI114","血浆纤维蛋白原测定","0.8268","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1163","VI123","凝血酶时间测定(TT)","0.0078","VI122","凝血酶时间测定(TT)","0.8549","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1164","VI4428","血浆D-二聚体测定(D-Dimer)","0.0372","VI156","血浆D-二聚体测定(D-Dimer)","0.8353","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1165","VI157","血浆D-二聚体测定(D-Dimer)","0.8184","VI156","血浆D-二聚体测定(D-Dimer)","0.8353","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1166","VI161","人类白细胞抗原B27测定(HLA-B27)","0.0154","VI160","人类白细胞抗原B27测定(HLA-B27)","0.0013","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1167","VI155","纤维蛋白(原)降解产物测定(FDP)","0.1617","VI154","纤维蛋白(原)降解产物测定(FDP)","0.1478","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1168","VI159","α2-巨球蛋白测定","1","VI158","α2-巨球蛋白测定","0","VI74","凝血检查","0.9997","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1169","VI66","间接抗人球蛋白试验","0.5","VI65","间接抗人球蛋白试验","0.0026","VI35","溶血检查","0.0151","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1170","VI4415","直接抗人球蛋白试验(Coombs’)","0.0556","VI64","直接抗人球蛋白试验(Coombs’)","0.0231","VI35","溶血检查","0.0151","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1171","VI4409","白血病免疫分型","0.05","VI30","白血病免疫分型","0.4255","VI24","骨髓检查及常用染色技术","0.0009","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1172","VI31","白血病免疫分型","0.35","VI30","白血病免疫分型","0.4255","VI24","骨髓检查及常用染色技术","0.0009","VI22","2．临床血液学检查","0.7164","VI1082","(五)检验","71757","0.2474"
"1173","VI657","6.换药","0.0656","VI609","(二)一般检查治疗","0.2502","","","","","","","","","",""
"1174","VI632","4.注射","0.9688","VI609","(二)一般检查治疗","0.2502","","","","","","","","","",""
"1175","VI5129","传染病员服装","0.9333","VI718","(五)非医疗服务项目","0.0004","","","","","","","","","",""
"1176","VI5128","伙食费","0.0571","VI718","(五)非医疗服务项目","0.0004","","","","","","","","","",""
"1177","VI727","婴儿游泳","0.0095","VI718","(五)非医疗服务项目","0.0004","","","","","","","","","",""
"1178","VI2230","结扎速血管闭合系统加收","0.0004","VI2222","(三) 手术治疗","0.009","","","","","","","","","",""
"1179","VI2226","超声切割止血刀（含刀头）加收","0.0019","VI2222","(三) 手术治疗","0.009","","","","","","","","","",""
"1180","VI2231","微创手术加收","0.0031","VI2222","(三) 手术治疗","0.009","","","","","","","","","",""
"1181","VI2229","氩氦刀超低温治疗术","0.0004","VI2222","(三) 手术治疗","0.009","","","","","","","","","",""
"1182","VI2227","(三) 手术治疗","0.018","VI2222","(三) 手术治疗","0.009","","","","","","","","","",""
"1183","VI2225","神经导航系统及定位加收","0.0004","VI2222","(三) 手术治疗","0.009","","","","","","","","","",""
"1184","VI2224","关节镜、宫腔镜、鼻窦镜、膀胱镜、喉镜、电子显微镜等其他内镜加收","0.0211","VI2222","(三) 手术治疗","0.009","","","","","","","","","",""
"1185","VI2223","(三) 手术治疗","0.0038","VI2222","(三) 手术治疗","0.009","","","","","","","","","",""
"1186","VI2377","电子显微镜、鼻窦镜、鼻内镜、喉镜、关节镜、宫腔镜、宫腔电切镜、膀胱镜加收","0.0006","VI2993","（一）临床各系统诊疗","0.2347","","","","","","","","","",""
"1187","VI2376","胸腔镜、腹腔镜、颅内镜、椎间盘镜、皮肾镜加收","0","VI2993","（一）临床各系统诊疗","0.2347","","","","","","","","","",""
"1188","VI2375","氩气刀治疗加收","0.0001","VI2993","（一）临床各系统诊疗","0.2347","","","","","","","","","",""
"1189","VI4329","烫熨治疗","0.18","VI4316","(七)中医特殊疗法","0.0024","","","","","","","","","",""
"1190","VI4328","刮痧治疗","0.01","VI4316","(七)中医特殊疗法","0.0024","","","","","","","","","",""
"1191","VI4326","中药硬膏热贴敷治疗","0.2443","VI4316","(七)中医特殊疗法","0.0024","","","","","","","","","",""
"1192","VI4325","耳咽中药吹粉治疗","0.0329","VI4316","(七)中医特殊疗法","0.0024","","","","","","","","","",""
"1193","VI4324","药线引流治疗","0.0014","VI4316","(七)中医特殊疗法","0.0024","","","","","","","","","",""
"1194","VI4321","小针刀治疗","0.5386","VI4316","(七)中医特殊疗法","0.0024","","","","","","","","","",""
"1195","VI4337","人工煎药","0.0009","VI4333","(八)中医综合","0.0078","","","","","","","","","",""
"1196","VI4338","煎药机煎药","0.883","VI4333","(八)中医综合","0.0078","","","","","","","","","",""
"1197","VI4336","中药特殊调配","0.691","VI4333","(八)中医综合","0.0078","","","","","","","","","",""
"1198","VI4334","辩证施膳指导","0.004","VI4333","(八)中医综合","0.0078","","","","","","","","","",""
"1199","VI4580","腰椎间盘突出推拿治疗","0.4195","VI4575","(五)推拿疗法","0.0109","","","","","","","","","",""
"1200","VI4581","内科疾病推拿治疗","0.0079","VI4575","(五)推拿疗法","0.0109","","","","","","","","","",""
"1201","VI5308","膝关节骨性关节炎推拿治疗","0.0718","VI4575","(五)推拿疗法","0.0109","","","","","","","","","",""
"1202","VI4290","药棒穴位按摩治疗","0.3402","VI4575","(五)推拿疗法","0.0109","","","","","","","","","",""
"1203","VI4583","其他推拿治疗","0.012","VI4575","(五)推拿疗法","0.0109","","","","","","","","","",""
"1204","VI4579","急性腰扭伤推拿治疗","0.0009","VI4575","(五)推拿疗法","0.0109","","","","","","","","","",""
"1205","VI4578","网球肘推拿治疗","0.0028","VI4575","(五)推拿疗法","0.0109","","","","","","","","","",""
"1206","VI4577","肩周炎推拿治疗","0.0762","VI4575","(五)推拿疗法","0.0109","","","","","","","","","",""
"1207","VI4576","颈椎病推拿治疗","0.377","VI4575","(五)推拿疗法","0.0109","","","","","","","","","",""
"1208","VI4286","神经电刺激器引导下神经丛阻滞","0.0385","VI4267","（一）疼痛诊疗类","0.0001","","","","","","","","","",""
"1209","VI4287","超声引导下神经丛阻滞","0.0385","VI4267","（一）疼痛诊疗类","0.0001","","","","","","","","","",""
"1210","VI4276","大关节腔内穿刺注射","0.9231","VI4267","（一）疼痛诊疗类","0.0001","","","","","","","","","",""
"1211","VI4312","中医肛肠术后紧线术","0.0833","VI4291","(六)中医肛肠","0","","","","","","","","","",""
"1212","VI4308","化脓性肛周大汗腺炎切开清创引流术","0.1667","VI4291","(六)中医肛肠","0","","","","","","","","","",""
"1213","VI4307","人工扩肛治疗","0.0833","VI4291","(六)中医肛肠","0","","","","","","","","","",""
"1214","VI4304","结肠水疗","0.75","VI4291","(六)中医肛肠","0","","","","","","","","","",""
"1215","VI4299","混合痔外剥内扎术","0.0833","VI4291","(六)中医肛肠","0","","","","","","","","","",""
"1216","VI4297","血栓性外痔切除术","0.0833","VI4291","(六)中医肛肠","0","","","","","","","","","",""
"1217","VI4527","挑治","0.0003","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1218","VI4519","中药熏洗治疗","0.2613","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1219","VI4518","中药封包治疗","0.0075","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1220","VI4517","中药热奄包治疗","0.0088","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1221","VI5297","中药蒸汽浴治疗","0.0003","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1222","VI4525","中药熏药治疗","0.3392","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1223","VI4523","中药塌渍治疗","0.0177","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1224","VI4515","中药涂擦治疗","0.2037","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1225","VI4514","中药化腐清创术","0.0003","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1226","VI4513","贴敷疗法","0.2145","VI4512","(一)中医外治","0.0129","","","","","","","","","",""
"1227","VI4539","关节错缝术","0.0713","VI4529","(二)中医骨伤","0.0458","","","","","","","","","",""
"1228","VI4530","骨折手法整复术","0.0003","VI4529","(二)中医骨伤","0.0458","","","","","","","","","",""
"1229","VI4544","中医定向透药疗法","0.8554","VI4529","(二)中医骨伤","0.0458","","","","","","","","","",""
"1230","VI4542","关节粘连传统松解术","0.1825","VI4529","(二)中医骨伤","0.0458","","","","","","","","","",""
"1231","VI4538","骨折夹板外固定术","0.0002","VI4529","(二)中医骨伤","0.0458","","","","","","","","","",""
"1232","VI4535","关节脱位手法整复术","0.0002","VI4529","(二)中医骨伤","0.0458","","","","","","","","","",""
"1233","VI5382","一般诊疗费（社区）","0.2164","VI5123","(三)社区卫生服务及预防保健项目","0.0084","","","","","","","","","",""
"1234","VI2897","Rh血型鉴定","0.4498","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1235","VI2913","血小板交叉配合试验","0.0002","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1236","VI2914","淋巴细胞毒试验","0.0001","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1237","VI2909","Rh阴性确诊试验","0.0009","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1238","VI2907","疑难交叉配血","0.0022","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1239","VI2905","特殊介质交叉配血","0.0151","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1240","VI2904","盐水介质交叉配血","0.0007","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1241","VI2903","血型抗体效价测定","0.0567","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1242","VI2900","血型单特异性抗体鉴定","0.0157","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1243","VI2898","Rh血型其他抗原鉴定","0.0011","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1244","VI2895","ABO血型鉴定","0.6085","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1245","VI2893","ABO红细胞定型","0.3919","VI2892","(六)血型与配血","0.0402","","","","","","","","","",""
"1246","VI5491","手指点穴","0.0091","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1247","VI5490","温针","0.0588","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1248","VI5489","普通针刺","0.4613","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1249","VI4568","经络穴位测评疗法","0.0001","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1250","VI4558","芒针","0.0003","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1251","VI4565","穴位注射","0.0209","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1252","VI5305","放血疗法","0.0012","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1253","VI5304","微波针","0.0001","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1254","VI5303","埋针治疗","0.0038","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1255","VI5302","眼针","0.0001","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1256","VI4566","穴位贴敷治疗","0.1202","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1257","VI4564","磁热疗法","0.0006","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1258","VI4562","浮针","0.0059","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1259","VI4561","电针","0.1838","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1260","VI4560","针刺麻醉","0.0001","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1261","VI4559","针刺运动疗法","0.1919","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1262","VI4557","耳针","0.0923","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1263","VI4556","火针","0.0001","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1264","VI4555","梅花针","0.0003","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1265","VI4554","头皮针","0.502","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1266","VI4552","微针针刺","0.4125","VI5341","(三)针刺","0.0473","","","","","","","","","",""
"1267","VI801","2．磁共振扫描(MRI)","0.439","VI729","(一)医学影像","0.1813","","","","","","","","","",""
"1268","VI4570","隔物灸法","0.0392","VI4569","(四)灸法","0.0064","","","","","","","","","",""
"1269","VI4571","灯火灸","0.0027","VI4569","(四)灸法","0.0064","","","","","","","","","",""
"1270","VI5306","灸法","0.3401","VI4569","(四)灸法","0.0064","","","","","","","","","",""
"1271","VI4548","雷火灸","0.28","VI4569","(四)灸法","0.0064","","","","","","","","","",""
"1272","VI4547","督灸","0.0419","VI4569","(四)灸法","0.0064","","","","","","","","","",""
"1273","VI4574","游走罐","0.0059","VI4569","(四)灸法","0.0064","","","","","","","","","",""
"1274","VI4573","药物罐","0.0048","VI4569","(四)灸法","0.0064","","","","","","","","","",""
"1275","VI4572","拔罐疗法","0.4406","VI4569","(四)灸法","0.0064","","","","","","","","","",""
"1276","VI5383","营养干预","0.0002","","","","","","","","","","","","",""
"1277","VI810","磁共振脑功能成像","0.8875","VI801","2．磁共振扫描(MRI)","0.439","VI729","(一)医学影像","0.1813","","","","","","",""
"1278","VI807","磁共振增强扫描","0.0498","VI801","2．磁共振扫描(MRI)","0.439","VI729","(一)医学影像","0.1813","","","","","","",""
"1279","VI803","磁共振平扫","0.9951","VI801","2．磁共振扫描(MRI)","0.439","VI729","(一)医学影像","0.1813","","","","","","",""
"1280","VI802","磁共振扫描(MRI)","0.2094","VI801","2．磁共振扫描(MRI)","0.439","VI729","(一)医学影像","0.1813","","","","","","",""
"1281","VI823","院外影像学会诊","1","VI822","4．院外影像学会诊","0.001","VI729","(一)医学影像","0.1813","","","","","","",""
"1282","VI5144","X线计算机体层(普通CT)平扫","0.983","VI812","3．X线计算机体层(CT)扫描","0.6304","VI729","(一)医学影像","0.1813","","","","","","",""
"1283","VI821","临床操作的CT引导","0.0113","VI812","3．X线计算机体层(CT)扫描","0.6304","VI729","(一)医学影像","0.1813","","","","","","",""
"1284","VI820","X线计算机体层(CT)成象","0.3862","VI812","3．X线计算机体层(CT)扫描","0.6304","VI729","(一)医学影像","0.1813","","","","","","",""
"1285","VI818","X线计算机体层(普通CT)增强扫描","0.2247","VI812","3．X线计算机体层(CT)扫描","0.6304","VI729","(一)医学影像","0.1813","","","","","","",""
"1286","VI4400","ABO红细胞定型","0.6006","VI2893","ABO红细胞定型","0.3919","VI2892","(六)血型与配血","0.0402","","","","","","",""
"1287","VI2894","ABO红细胞定型","0.2697","VI2893","ABO红细胞定型","0.3919","VI2892","(六)血型与配血","0.0402","","","","","","",""
"1288","VI2896","ABO血型鉴定","0.6398","VI2895","ABO血型鉴定","0.6085","VI2892","(六)血型与配血","0.0402","","","","","","",""
"1289","VI5009","血型单特异性抗体鉴定","0.8525","VI2900","血型单特异性抗体鉴定","0.0157","VI2892","(六)血型与配血","0.0402","","","","","","",""
"1290","VI2906","特殊介质交叉配血","0.7614","VI2905","特殊介质交叉配血","0.0151","VI2892","(六)血型与配血","0.0402","","","","","","",""
"1291","VI2910","人白细胞抗原B27、B5、DR","1","VI5010","白细胞特异性和组织相关融性（HLA）抗体检测","0.0018","VI2892","(六)血型与配血","0.0402","","","","","","",""
"1292","VI172","临床化学检查","0.0238","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","","","","",""
"1293","VI2891","苯丙氨酸测定（PKU）","0.2308","VI2876","7. 遗传疾病的分子生物学诊断","0.0002","VI1082","(五)检验","0.2474","","","","","","",""
"1294","VI2889","染色体分析","0.6923","VI2876","7. 遗传疾病的分子生物学诊断","0.0002","VI1082","(五)检验","0.2474","","","","","","",""
"1295","VI716","尸体存放","0.2093","VI713","1.尸体料理","1","VI5126","(四)其他医疗服务项目","0.0001","","","","","","",""
"1296","VI5127","专业性尸体整容","0.0233","VI713","1.尸体料理","1","VI5126","(四)其他医疗服务项目","0.0001","","","","","","",""
"1297","VI714","尸体料理","0.9767","VI713","1.尸体料理","1","VI5126","(四)其他医疗服务项目","0.0001","","","","","","",""
"1298","VI706","出诊","1","VI705","7.出诊费","0.0845","VI5123","(三)社区卫生服务及预防保健项目","0.0084","","","","","","",""
"1299","VI708","建立健康档案","1","VI707","8.建立健康档案","0.0297","VI5123","(三)社区卫生服务及预防保健项目","0.0084","","","","","","",""
"1300","VI711","疾病健康教育","0.9963","VI709","9.疾病健康教育","0.6694","VI5123","(三)社区卫生服务及预防保健项目","0.0084","","","","","","",""
"1301","VI710","健康咨询","0.0037","VI709","9.疾病健康教育","0.6694","VI5123","(三)社区卫生服务及预防保健项目","0.0084","","","","","","",""
"1302","VI4250","构音障碍训练","0.0032","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1303","VI4224","言语能力评定","0.1111","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1304","VI4249","儿童听力障碍语言训练","0.0001","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1305","VI4248","言语训练","0.0673","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1306","VI4229","记忆力评定","0.0004","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1307","VI4225","失语症检查","0.0178","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1308","VI4220","等速肌力测定","0.179","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1309","VI4252","认知知觉功能障碍训练","0.0604","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1310","VI4247","职业功能训练","0.0003","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1311","VI4238","轮椅功能训练","0.0001","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1312","VI5290","有氧训练","0.0011","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1313","VI4256","截瘫肢体综合训练","0.0008","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1314","VI4255","脑瘫肢体综合训练","0.0001","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1315","VI4254","偏瘫肢体综合训练","0.6786","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1316","VI4251","吞咽功能障碍训练","0.1379","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1317","VI4246","作业疗法","0.385","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1318","VI4245","等速肌力训练","0.0042","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1319","VI4244","引导式教育训练","0.0836","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1320","VI4242","关节松动训练","0.0041","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1321","VI4241","手功能训练","0.0041","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1322","VI4240","平衡功能训练","0.0067","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1323","VI4239","电动起立床训练","0.0222","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1324","VI4237","减重支持系统训练","0.0001","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1325","VI4236","运动疗法","0.3056","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1326","VI4233","心功能康复评定","0.0001","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1327","VI4230","失认失用评定","0.0338","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1328","VI4228","认知知觉功能检查","0.1422","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1329","VI4227","吞咽功能障碍评定","0.1641","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1330","VI4223","步态分析检查","0.0078","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1331","VI4221","手功能评定","0.1659","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1332","VI4219","日常生活能力评定","0.4109","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1333","VI4218","仪器平衡功能评定","0.1815","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1334","VI4217","徒手平衡功能检查","0.3027","VI4216","2．康复","0.4778","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1335","VI4818","中频脉冲电治疗","0.3757","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1336","VI4816","低频脉冲电治疗","0.1128","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1337","VI4213","电按摩","0.0019","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1338","VI4826","电子生物反馈疗法","0.0002","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1339","VI4815","直流电治疗","0.0037","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1340","VI4210","牵引","0.0572","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1341","VI5337","超短波短波治疗","0.0113","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1342","VI5336","激光疗法","0.0127","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1343","VI4828","水疗","0.0001","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1344","VI4827","磁疗","0.0003","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1345","VI4824","超声波治疗","0.1368","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1346","VI4823","空气负离子治疗","0.1301","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1347","VI4822","静电治疗","0.0437","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1348","VI4821","射频电疗","0.0428","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1349","VI4820","微波治疗","0.0378","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1350","VI4813","光敏疗法","0.0025","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1351","VI4812","紫外线治疗","0.2729","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1352","VI4810","可见光治疗","0.0001","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
